trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
55717	11937	0	0	4	3	6	1	1.0	3	2014	4	13	7	11.0	41	0	1	0	5697	1.4322222219999998	0.4008333329999999	0.194722222	0.0	0.5033333329999999	0.0	0	0.326111111	1.5	1.01	0.0	0.27598
55720	11938	0	2	1	5	6	1	1.0	3	2014	4	13	7	16.5	24	1	1	0	2473	0.57	0.217777778	0.149444444	0.133333333	0.0	0.0	0	0.27	2.4	0.55	0.0	0.5607
55722	11939	0	0	4	3	1	1	1.0	3	2014	4	13	7	12.25	33	1	1	2	9411	2.340277778	0.774444444	0.109444444	0.5166666670000001	0.0	0.133333333	1	0.603055556	1.5	1.93	0.0	0.486872
55726	11940	1	0	3	3	6	1	1.0	3	2014	4	13	7	9.0	35	1	0	0	4076	1.146111111	0.479722222	0.100277778	0.05	0.225	0.233333333	1	0.2638888889999999	3.0	0.95	0.0	0.2494739999999999
55756	11950	1	0	3	3	6	1	1.0	3	2014	4	14	1	10.5	37	0	0	0	3543	0.8652777779999999	0.260833333	0.241111111	0.0	0.322222222	0.0	0	0.272222222	1.5	0.74	0.0	0.385714
55763	11953	0	0	3	2	6	4	0.5	3	2014	4	14	1	15.83333333	20	1	0	0	8238	1.957222222	0.6625	0.223611111	0.45	0.0	0.0	0	0.5675	1.6	1.39	10.5	0.690651
55767	11953	2	2	3	3	6	2	0.0	3	2014	4	14	1	16.0	17	1	0	0	493	0.1425	0.033333333	0.060277778	0.0	0.036666667	0.0	0	0.0475	0.0	0.1	0.0	0.309942
55784	11957	0	2	1	5	6	1	1.0	3	2014	4	15	2	13.45	29	1	0	0	211	0.0891666669999999	0.0430555559999999	0.0625	0.0	0.020833333	0.0	0	0.021944444	1.5	0.05	10.5	0.936709
55799	11959	0	1	4	3	2	5	0.0	3	2014	4	15	2	13.0	62	1	0	1	9670	2.513611111	0.882222222	0.294166667	0.316666667	0.151666667	0.1166666669999999	1	0.4669444439999999	0.0	1.69	0.0	0.244497
55802	11960	1	0	1	3	1	5	0.0	3	2014	4	15	2	7.0	66	0	1	2	1242	0.380833333	0.1172222219999999	0.327777778	0.0	0.021111111	0.0	0	0.090555556	0.0	0.3	0.0	0.0306748
55811	11962	2	0	3	2	6	5	0.0	3	2014	4	15	2	9.5	9	0	0	0	993	0.246666667	0.0775	0.0502777779999999	0.0	0.193333333	0.0	0	0.0825	0.0	0.2	0.0	0.373737
55819	11964	0	2	3	5	1	1	1.0	3	2014	4	15	2	12.33333333	39	0	1	1	9730	2.155833333	0.833333333	0.170277778	0.333333333	0.0	0.1166666669999999	1	0.587777778	2.6	1.62	10.5	0.558129
55838	11969	1	3	3	3	6	1	1.0	3	2014	4	16	3	23.25	32	1	1	0	17767	4.280833333	1.3702777780000002	0.309722222	0.566666667	0.0	0.133333333	1	0.843333333	5.7	2.64	10.5	0.507905
55886	11981	3	2	4	3	1	5	0.0	3	2014	4	16	3	14.66666667	10	1	0	1	1332	0.3625	0.154444444	0.184166667	0.0	0.095277778	0.0	0	0.150277778	0.0	0.37	0.0	0.279113
55889	11982	1	1	3	1	1	1	1.0	3	2014	4	16	3	18.0	39	0	1	1	6288	1.506388889	0.535	0.066666667	0.183333333	0.0	0.0	0	0.638888889	2.9	1.55	10.5	0.683913
55910	11987	3	0	1	2	6	2	0.0	3	2014	4	16	3	8.166666667000001	17	0	0	0	1256	0.362777778	0.147777778	0.082222222	0.0	0.128888889	0.0	0	0.1397222219999999	0.0	0.31	0.0	0.403579
55949	12000	0	2	3	3	2	1	1.0	3	2014	4	18	5	13.0	48	1	0	1	1466	0.504444444	0.135	0.099722222	0.0	0.185555556	0.0	0	0.149722222	1.5	0.35	0.0	0.371058
55953	12001	0	0	4	3	2	1	1.0	3	2014	4	18	5	13.0	32	0	1	2	5448	1.385833333	0.456944444	0.355	0.0	0.265833333	0.0	0	0.235555556	1.5	0.8	0.0	0.149764
55973	12008	0	0	3	3	1	1	1.0	3	2014	4	18	5	10.0	30	0	1	1	24772	5.796388889	1.716666667	0.321944444	0.483333333	0.232222222	0.316666667	2	1.248611111	6.8	5.51	0.0	0.45495
55974	12008	0	1	3	3	1	1	1.0	3	2014	4	18	5	21.0	30	0	1	1	24772	5.730277778	1.781666667	0.225277778	1.066666667	0.066666667	0.1	1	1.164722222	4.3	3.8	0.0	0.5516340000000001
56013	12017	0	0	4	3	1	1	1.0	3	2014	4	19	6	10.0	52	1	1	2	3013	0.976111111	0.26	0.0258333329999999	0.0	0.188333333	0.1888888889999999	1	0.112222222	3.0	0.57	0.0	0.0792079
56021	12019	0	2	3	3	6	5	0.0	3	2014	4	20	7	11.75	70	0	0	0	3878	0.877222222	0.255555556	0.023611111	0.0	0.2819444439999999	0.0	0	0.164722222	0.0	0.53	0.0	0.247892
56038	12022	2	1	4	5	6	1	1.0	3	2014	4	20	7	18.08333333	21	0	0	0	1252	0.298611111	0.098055556	0.0075	0.0	0.097777778	0.0	0	0.088333333	1.5	0.23	0.0	0.147799
56057	12026	1	3	4	3	6	1	1.0	3	2014	4	20	7	21.0	53	1	0	0	3175	0.8475	0.25	0.236388889	0.0	0.223611111	0.0	0	0.2419444439999999	1.5	0.64	0.0	0.452354
56079	12034	2	2	1	3	1	2	0.0	3	2014	4	21	1	16.25	17	0	0	2	445	0.223611111	0.054166667	0.168055556	0.0	0.012777778	0.0	0	0.0194444439999999	0.0	0.07	0.0	0.0142857
56107	12039	2	0	4	3	1	1	1.0	3	2014	4	21	1	15.0	27	0	0	1	2235	0.591388889	0.188333333	0.111944444	0.0	0.280555556	0.0	0	0.156111111	1.5	0.43	0.0	0.309609
56118	12041	1	0	2	3	1	1	1.0	3	2014	4	21	1	10.25	50	0	1	2	1493	0.365	0.130277778	0.092777778	0.0	0.078888889	0.0	0	0.141944444	1.5	0.47	0.0	0.189824
56134	12043	2	3	3	3	5	4	0.0	3	2014	4	21	1	15.0	18	0	0	2	16994	3.949444444	1.1705555559999998	0.055555556	0.433333333	0.2666666669999999	0.233333333	2	0.962777778	1.85	4.04	0.0	0.588863
56135	12044	0	0	4	3	2	1	1.0	3	2014	4	21	1	12.0	28	1	1	1	4559	0.989444444	0.356388889	0.162222222	0.0	0.434166667	0.0	0	0.294722222	1.5	0.76	0.0	0.393025
56140	12044	2	1	4	3	2	5	0.0	3	2014	4	21	1	14.66666667	6	1	0	1	4559	1.0175	0.368888889	0.183055556	0.0	0.4158333329999999	0.0	0	0.284166667	0.0	0.71	0.0	0.3743889999999999
56150	12048	0	2	4	4	1	1	1.0	3	2014	4	22	2	9.333333333	36	0	1	2	888	0.1844444439999999	0.0580555559999999	0.02	0.0	0.0461111109999999	0.0	0	0.083333333	1.5	0.22	0.0	0.19
56156	12049	1	1	4	2	1	1	1.0	3	2014	4	22	2	8.833333332999999	42	1	1	2	3075	0.7283333329999999	0.236388889	0.1422222219999999	0.0	0.196666667	0.0	0	0.178888889	1.5	0.55	0.0	0.298137
56163	12050	1	5	3	1	1	1	1.0	3	2014	4	22	2	21.5	36	1	0	1	7053	1.747777778	0.653333333	0.158333333	0.0	0.761111111	0.0	0	0.5025	1.5	1.41	0.0	0.4698729999999999
56180	12055	0	2	4	5	2	1	1.0	3	2014	4	22	2	16.0	45	1	1	2	9672	2.367777778	0.712777778	0.358888889	0.0	0.6727777779999999	0.095833333	1	0.457222222	3.0	1.43	0.0	0.4781289999999999
56204	12061	1	0	2	4	1	1	1.0	3	2014	4	22	2	8.0	38	0	0	1	2277	0.551666667	0.178055556	0.296944444	0.066666667	0.0	0.0	0	0.182777778	2.1	0.47	0.0	0.477204
56253	12074	0	1	1	3	1	1	0.0	3	2014	4	23	3	13.91666667	77	1	1	1	1310	0.340555556	0.120555556	0.250277778	0.0	0.05	0.0	0	0.085	0.0	0.24	0.0	0.0947712
56258	12076	0	1	4	3	1	1	1.0	3	2014	4	23	3	11.25	50	1	1	2	756	0.200555556	0.066666667	0.095	0.0	0.029444444	0.0	0	0.049444444	1.5	0.14	0.0	0.1123599999999999
56263	12076	1	0	4	3	1	1	1.0	3	2014	4	23	3	11.25	52	0	1	2	5237	1.3125	0.361111111	0.074722222	0.0	0.337222222	0.0	0	0.245555556	1.5	0.86	0.0	0.15724
56266	12076	1	3	4	3	1	1	1.0	3	2014	4	23	3	17.33333333	52	0	1	2	2171	0.666388889	0.220555556	0.2613888889999999	0.0	0.117777778	0.0	0	0.175555556	1.5	0.51	0.0	0.318038
56286	12081	1	1	4	1	1	5	0.0	3	2014	4	23	3	22.33333333	27	0	1	2	1403	0.3508333329999999	0.099722222	0.17	0.0	0.05	0.0	0	0.075555556	0.0	0.23	0.0	0.0110294
56322	12090	0	3	1	2	6	1	1.0	3	2014	4	24	4	15.33333333	30	1	0	0	591	0.21	0.083055556	0.137222222	0.0	0.05	0.0	0	0.094444444	1.5	0.19	0.0	0.226471
56374	12101	1	0	4	3	3	5	0.0	3	2014	4	24	4	11.5	61	0	1	1	5817	1.475555556	0.502777778	0.126111111	0.0	0.710555556	0.233888889	1	0.299722222	0.0	1.05	0.0	0.313253
56383	12103	0	7	4	5	1	1	1.0	3	2014	4	24	4	11.0	51	1	1	1	4852	1.226388889	0.359166667	0.233888889	0.133333333	0.0	0.066666667	1	0.2425	1.9	0.89	0.0	0.153494
56384	12103	0	10	4	3	1	1	1.0	3	2014	4	24	4	13.5	51	1	1	1	1677	0.376944444	0.0866666669999999	0.264722222	0.0	0.028611111	0.0	0	0.086944444	1.5	0.27	0.0	0.0894568999999999
56428	12109	1	1	4	1	1	5	0.0	3	2014	4	25	5	16.25	46	0	1	1	4746	1.176111111	0.3433333329999999	0.2347222219999999	0.15	0.0	0.0	0	0.408888889	0.0	1.03	0.0	0.381114
56439	12113	0	1	4	2	1	1	1.0	3	2014	4	25	5	8.833333332999999	53	0	1	1	912	0.274166667	0.081111111	0.151388889	0.0	0.049722222	0.0	0	0.085	1.5	0.23	0.0	0.183007
56470	12119	0	2	3	3	6	5	0.0	3	2014	4	25	5	11.5	76	1	0	0	1139	0.410277778	0.128888889	0.066111111	0.033333333	0.0	0.0	0	0.126111111	0.0	0.28	0.0	0.559471
56524	12129	0	1	3	1	6	1	1.0	3	2014	4	25	5	17.5	36	1	1	0	8245	1.981111111	0.695277778	0.227777778	0.283333333	0.0	0.133333333	1	0.6347222220000001	4.8	1.44	10.5	0.698468
56527	12130	0	0	4	4	6	1	1.0	3	2014	4	26	6	9.75	38	1	1	2	9563	2.1825	0.681111111	0.3483333329999999	0.25	0.083333333	0.1	1	0.453611111	3.0	1.32	0.0	0.350888
56534	12132	0	0	3	3	6	1	1.0	3	2014	4	26	6	15.0	33	1	1	0	2717	0.725833333	0.2463888889999999	0.184166667	0.0	0.15	0.0	0	0.201388889	1.5	0.58	0.0	0.4289659999999999
56544	12135	1	0	1	3	6	5	0.0	3	2014	4	26	6	14.0	13	0	0	0	1032	0.2925	0.1180555559999999	0.072777778	0.0	0.1041666669999999	0.0	0	0.148333333	0.0	0.25	0.0	0.413858
56581	12147	0	2	4	3	1	1	1.0	3	2014	4	27	7	15.33333333	47	1	1	2	2539	0.563055556	0.156944444	0.141666667	0.0	0.15	0.0	0	0.1191666669999999	1.5	0.38	0.0	0.11655
56593	12151	0	2	4	4	1	1	1.0	3	2014	4	27	7	18.5	28	1	1	2	1839	0.4508333329999999	0.197222222	0.144444444	0.05	0.0	0.0	0	0.278055556	2.4	0.66	0.0	0.62038
56600	12151	1	6	4	3	1	1	1.0	3	2014	4	27	7	18.5	21	1	1	2	5735	1.489444444	0.401111111	0.251388889	0.0	0.338055556	0.233333333	1	0.221111111	3.0	0.91	0.0	0.101759
56601	12152	0	0	3	1	6	1	1.0	3	2014	4	27	7	10.0	47	1	0	0	3472	0.797222222	0.258611111	0.079444444	0.0	0.231388889	0.0	0	0.1744444439999999	1.5	0.53	0.0	0.351911
56617	12156	0	0	1	3	2	1	1.0	3	2014	4	27	7	21.0	18	1	0	1	615	0.175277778	0.081388889	0.101944444	0.0	0.033333333	0.0	0	0.076388889	1.5	0.17	0.0	0.0763636
56642	12162	0	0	3	1	1	5	0.0	3	2014	4	28	1	7.75	67	0	1	2	11378	2.7836111110000004	0.995555556	0.2263888889999999	0.45	0.0	0.0	0	0.806666667	0.0	2.25	10.5	0.577479
56656	12165	2	0	4	2	1	3	0.0	3	2014	4	28	1	8.0	14	1	0	2	1403	0.4175	0.140555556	0.088055556	0.0	0.1166666669999999	0.1	1	0.1025	0.0	0.3	0.0	0.300813
56672	12168	0	2	3	2	6	1	1.0	3	2014	4	28	1	14.83333333	35	1	1	0	3286	0.7375	0.2025	0.203333333	0.0	0.24	0.0	0	0.21	1.5	0.54	0.0	0.342593
56673	12168	0	3	3	2	6	1	1.0	3	2014	4	28	1	15.5	35	1	1	0	3286	0.8019444440000001	0.2825	0.2613888889999999	0.0	0.262777778	0.0	0	0.218611111	1.5	0.52	0.0	0.327827
56691	12174	3	1	3	1	6	1	1.0	3	2014	4	28	1	21.5	24	0	1	2	4537	1.089166667	0.325555556	0.130833333	0.15	0.133055556	0.15	1	0.252777778	3.0	0.74	0.0	0.36044
56703	12178	0	6	1	3	6	1	0.5	3	2014	4	29	2	16.95	31	1	0	0	307	0.081666667	0.036111111	0.065	0.0	0.020833333	0.0	0	0.0433333329999999	0.75	0.08	0.0	0.2564099999999999
56707	12180	0	0	3	1	6	1	1.0	3	2014	4	29	2	7.416666667	47	1	1	0	10239	2.250555556	0.788333333	0.192777778	0.333333333	0.0	0.0	0	0.688888889	3.5	1.56	10.5	0.945161
56711	12181	1	0	4	3	2	1	1.0	3	2014	4	29	2	7.666666667	55	1	1	2	5703	1.363333333	0.471666667	0.1166666669999999	0.0	0.471388889	0.145277778	1	0.290555556	3.0	0.84	0.0	0.2313579999999999
56712	12181	1	3	4	4	2	1	1.0	3	2014	4	29	2	9.75	55	1	1	2	5995	1.483611111	0.475	0.134444444	0.0	0.394722222	0.159722222	1	0.275833333	3.0	0.96	0.0	0.303122
56717	12181	2	3	4	3	2	3	0.0	3	2014	4	29	2	18.83333333	15	0	0	2	1650	0.454722222	0.161388889	0.094722222	0.0	0.139166667	0.0	0	0.113333333	0.0	0.28	0.0	0.272059
56734	12184	2	6	1	3	2	1	1.0	3	2014	4	29	2	18.0	28	1	0	1	512	0.118888889	0.029166667	0.054722222	0.0	0.033333333	0.0	0	0.024166667	1.5	0.07	0.0	0.114943
56736	12185	0	1	3	1	6	1	0.0	3	2014	4	29	2	20.08333333	52	1	1	0	5988	1.4830555559999998	0.5277777779999999	0.1794444439999999	0.083333333	0.310277778	0.068333333	1	0.384166667	2.4	0.99	0.0	0.515546
56745	12187	0	1	3	1	6	1	1.0	3	2014	4	30	3	17.0	32	0	1	0	6200	1.490555556	0.488055556	0.1172222219999999	0.2166666669999999	0.0	0.1	1	0.541944444	2.9	1.21	0.0	0.706817
56767	12191	0	4	4	4	1	1	1.0	3	2014	4	30	3	0.0	42	0	1	2	3661	0.785833333	0.292777778	0.056944444	0.0	0.24	0.0	0	0.2625	1.5	0.64	0.0	0.582011
56781	12192	1	3	4	5	1	1	1.0	3	2014	4	30	3	12.5	36	1	0	1	2483	0.6366666670000001	0.200277778	0.225833333	0.0	0.1	0.0	0	0.1411111109999999	1.5	0.48	0.0	0.2204719999999999
56783	12192	1	5	4	3	1	1	1.0	3	2014	4	30	3	15.0	36	1	0	1	1659	0.401944444	0.100277778	0.037777778	0.0	0.133333333	0.0	0	0.1047222219999999	1.5	0.3	0.0	0.183024
56788	12192	3	0	1	2	1	3	0.0	3	2014	4	30	3	7.5	12	1	0	1	962	0.2075	0.058888889	0.082222222	0.0	0.040833333	0.0	0	0.040555556	0.0	0.13	0.0	0.356164
56817	12198	0	5	4	3	1	1	1.0	3	2014	4	30	3	19.6	46	1	1	1	699	0.1866666669999999	0.0625	0.143333333	0.0	0.016666667	0.0	0	0.07	1.5	0.19	0.0	0.0555556
56825	12200	0	2	1	5	6	1	1.0	3	2014	5	1	4	19.0	28	0	0	0	1359	0.370833333	0.18	0.1725	0.033333333	0.0	0.0	0	0.168611111	2.4	0.36	0.0	0.6771
56836	12204	0	1	3	1	6	1	1.0	3	2014	5	1	4	18.5	53	0	1	0	1885	0.471666667	0.154444444	0.028055556	0.0	0.283333333	0.0	0	0.124444444	1.5	0.3	0.0	0.604911
56845	12208	0	2	1	4	1	5	0.0	3	2014	5	1	4	9.416666667	62	1	1	1	950	0.228611111	0.079444444	0.191944444	0.0	0.0575	0.0	0	0.0886111109999999	0.0	0.24	0.0	0.0438871
56852	12208	1	1	3	1	1	1	1.0	3	2014	5	1	4	16.83333333	26	1	1	1	11054	2.713611111	0.8211111109999999	0.128333333	0.233333333	0.3833333329999999	0.2	2	0.718611111	5.9	2.1	0.0	0.422884
56900	12219	1	1	3	1	1	1	1.0	3	2014	5	2	5	16.0	20	1	0	1	3602	1.053333333	0.278055556	0.055	0.0	0.2213888889999999	0.095277778	1	0.153055556	3.0	0.59	0.0	0.2141559999999999
56907	12223	0	3	3	3	6	5	0.0	3	2014	5	2	5	11.83333333	81	1	0	0	4397	1.182222222	0.353611111	0.107777778	0.05	0.175	0.1166666669999999	1	0.293611111	0.0	0.8	0.0	0.302744
56928	12226	0	0	4	3	2	5	0.0	3	2014	5	2	5	9.0	60	0	1	1	1178	0.318888889	0.091388889	0.230277778	0.0	0.083888889	0.0	0	0.077222222	0.0	0.19	0.0	0.0935251999999999
56994	12234	0	2	4	3	2	1	1.0	3	2014	5	3	6	12.58333333	41	0	1	1	4438	1.007777778	0.291666667	0.148333333	0.0	0.201388889	0.0	0	0.197222222	1.5	0.56	0.0	0.471831
57000	12234	4	2	4	3	2	5	0.0	3	2014	5	3	6	12.58333333	67	1	1	1	4438	1.007777778	0.291666667	0.148333333	0.0	0.201388889	0.0	0	0.197222222	0.0	0.56	0.0	0.471831
57023	12240	1	1	3	3	6	3	0.0	3	2014	5	3	6	14.58333333	14	0	0	0	3235	0.815555556	0.252777778	0.2175	0.0	0.355555556	0.0	0	0.212222222	0.0	0.59	0.0	0.32199
57031	12241	1	0	3	1	6	1	1.0	3	2014	5	4	7	8.0	34	1	0	0	12416	2.816111111	0.787222222	0.203611111	0.316666667	0.1566666669999999	0.1191666669999999	1	0.396944444	4.3	1.77	0.0	0.257523
57038	12243	0	1	4	3	1	1	1.0	3	2014	5	4	7	16.0	44	0	1	2	2731	0.7163888890000001	0.199722222	0.083888889	0.0	0.26	0.0	0	0.161666667	1.5	0.5	0.0	0.171821
57051	12245	0	0	1	3	1	1	1.0	3	2014	5	4	7	14.0	32	0	1	1	1869	0.501111111	0.1566666669999999	0.127777778	0.0	0.131388889	0.0	0	0.117777778	1.5	0.38	0.0	0.165094
57053	12245	1	0	1	3	1	1	1.0	3	2014	5	4	7	14.0	30	1	1	1	1869	0.501111111	0.1566666669999999	0.127777778	0.0	0.131388889	0.0	0	0.117777778	1.5	0.38	0.0	0.165094
57067	12247	1	1	4	5	1	1	1.0	3	2014	5	4	7	15.5	30	1	1	1	7763	1.986666667	0.706944444	0.2025	0.0	0.698611111	0.1166666669999999	1	0.314444444	3.0	1.33	0.0	0.402827
57074	12249	0	5	4	3	1	1	1.0	3	2014	5	4	7	13.91666667	49	0	1	2	1213	0.323333333	0.1225	0.1891666669999999	0.0	0.05	0.0	0	0.0627777779999999	1.5	0.21	0.0	0.0442478
57101	12254	0	1	4	3	1	5	0.0	3	2014	5	4	7	19.0	82	0	1	1	2961	0.725833333	0.257777778	0.171388889	0.0	0.264444444	0.0	0	0.171111111	0.0	0.52	0.0	0.160714
57150	12264	3	0	4	3	1	5	0.0	3	2014	5	5	1	13.0	5	1	0	1	2320	0.6708333329999999	0.2263888889999999	0.3325	0.0	0.093333333	0.0	0	0.144166667	0.0	0.47	0.0	0.163776
57157	12267	0	0	3	3	6	1	0.5	3	2014	5	5	1	15.0	50	1	1	0	11903	2.600833333	0.763055556	0.289722222	0.45	0.0	0.0	0	0.655277778	2.8	3.21	0.0	0.383213
57173	12270	2	0	4	3	2	2	0.0	3	2014	5	5	1	13.0	16	1	0	2	1376	0.351111111	0.110833333	0.272222222	0.016666667	0.0	0.0	0	0.087777778	0.75	0.22	0.0	0.167722
57177	12271	0	2	1	3	6	1	1.0	3	2014	5	5	1	16.5	30	1	1	0	1203	0.280277778	0.12	0.2075	0.0	0.0502777779999999	0.0	0	0.1047222219999999	1.5	0.25	0.0	0.286472
57218	12282	0	0	4	1	1	1	1.0	3	2014	5	6	2	10.0	47	0	1	2	4920	1.063055556	0.304444444	0.2025	0.15	0.0	0.0	0	0.268611111	2.29	0.9	0.0	0.485005
57267	12292	4	2	1	3	6	5	0.0	3	2014	5	6	2	15.83333333	8	1	0	0	537	0.1591666669999999	0.0511111109999999	0.064166667	0.0	0.055555556	0.0	0	0.061388889	0.0	0.14	0.0	0.307692
57269	12293	0	1	1	3	2	1	1.0	3	2014	5	6	2	14.0	51	1	0	1	823	0.224166667	0.061388889	0.0725	0.0	0.068888889	0.0	0	0.062222222	1.5	0.15	0.0	0.205357
57271	12293	0	3	1	1	2	1	1.0	3	2014	5	6	2	20.0	51	1	0	1	2184	0.513888889	0.140277778	0.074722222	0.0	0.223333333	0.0	0	0.135	1.5	0.33	0.0	0.5514399999999999
57289	12297	1	0	3	1	6	1	1.0	3	2014	5	7	3	8.5	25	1	0	0	5472	1.208055556	0.449722222	0.166111111	0.166666667	0.0	0.0	0	0.5	2.9	1.19	10.5	0.73
57293	12298	0	3	1	5	2	1	1.0	3	2014	5	7	3	15.5	25	0	1	1	1771	0.421666667	0.121388889	0.051388889	0.0	0.248611111	0.0	0	0.121944444	1.5	0.25	0.0	0.747153
57311	12302	2	1	4	5	2	5	0.0	3	2014	5	7	3	15.25	6	0	0	2	4260	1.026944444	0.294722222	0.0875	0.0	0.315277778	0.083333333	1	0.200277778	0.0	0.57	0.0	0.127601
57323	12303	2	1	4	5	6	1	1.0	3	2014	5	7	3	18.75	23	0	0	1	20840	4.589444444	1.4616666669999998	0.091944444	0.583333333	0.352777778	0.083333333	1	0.901944444	5.4	2.84	0.0	0.5312600000000001
57330	12306	1	0	3	1	6	1	1.0	3	2014	5	7	3	8.0	28	1	1	0	6477	1.4816666669999998	0.502222222	0.094722222	0.066666667	0.3958333329999999	0.283333333	2	0.493888889	4.7	1.11	10.5	0.774466
57334	12308	0	1	2	2	2	1	1.0	3	2014	5	7	3	7.75	51	0	1	1	1335	0.364444444	0.110555556	0.0777777779999999	0.0	0.267777778	0.075	1	0.136111111	3.0	0.28	0.0	0.4448979999999999
57341	12308	0	8	2	2	2	1	1.0	3	2014	5	7	3	16.25	51	0	1	1	1335	0.363333333	0.115277778	0.289722222	0.0	0.06	0.0	0	0.128055556	1.5	0.31	0.0	0.381779
57375	12313	0	3	3	1	6	1	1.0	3	2014	5	8	4	19.0	37	0	0	0	5093	1.264166667	0.429166667	0.098611111	0.0	0.5083333329999999	0.2	1	0.385555556	3.0	0.98	0.0	0.490634
57392	12317	1	0	4	1	1	1	1.0	3	2014	5	8	4	12.0	37	0	1	1	3694	0.943888889	0.335277778	0.217777778	0.0	0.2666666669999999	0.0	0	0.185833333	1.5	0.73	0.0	0.254111
57412	12323	0	1	1	3	6	1	1.0	3	2014	5	8	4	14.5	25	1	0	0	912	0.253055556	0.113333333	0.188611111	0.033333333	0.0	0.0	0	0.1172222219999999	2.4	0.25	0.0	0.390995
57420	12326	1	2	3	3	6	4	1.0	3	2014	5	8	4	22.0	25	1	1	0	3851	0.955277778	0.323611111	0.152777778	0.183333333	0.0	0.0	0	0.2688888889999999	1.6	0.69	0.0	0.525826
57421	12327	0	0	3	1	6	4	1.0	3	2014	5	8	4	7.5	25	1	1	0	3998	0.985833333	0.394444444	0.251388889	0.183333333	0.0	0.0	0	0.27	1.95	0.72	10.5	0.530864
57478	12338	3	3	4	3	1	5	0.0	3	2014	5	9	5	19.08333333	10	1	0	1	855	0.24	0.075277778	0.150277778	0.0	0.025	0.0	0	0.095	0.0	0.23	0.0	0.260234
57515	12345	0	5	1	3	5	1	1.0	3	2014	5	9	5	19.25	59	0	1	2	696	0.155833333	0.049444444	0.026111111	0.0	0.033055556	0.0	0	0.049166667	1.5	0.15	0.0	0.141243
57567	12358	0	1	4	3	1	1	1.0	3	2014	5	10	6	15.66666667	55	1	1	2	5763	1.625	0.517222222	0.138055556	0.0	0.504166667	0.088888889	1	0.275277778	3.0	1.06	0.0	0.199798
57590	12362	0	2	1	3	2	1	1.0	3	2014	5	10	6	10.53333333	47	0	1	1	382	0.111666667	0.0358333329999999	0.069722222	0.0	0.0433333329999999	0.0	0	0.085	1.5	0.17	0.0	0.45098
57594	12363	0	2	3	3	6	1	1.0	3	2014	5	10	6	17.5	31	1	1	0	5247	1.184722222	0.443333333	0.146944444	0.166666667	0.0	0.0	0	0.4508333329999999	2.4	1.17	10.5	0.62785
57597	12363	1	0	3	3	6	1	1.0	3	2014	5	10	6	19.75	34	0	1	0	6262	1.480277778	0.504166667	0.220555556	0.2	0.0	0.0	0	0.55	2.4	1.41	0.0	0.7656569999999999
57622	12365	3	2	4	2	2	5	0.0	3	2014	5	10	6	12.83333333	7	1	0	1	5277	1.215833333	0.357222222	0.566666667	0.083333333	0.0	0.0	0	0.303888889	0.0	0.72	0.0	0.259598
57631	12367	1	1	3	3	6	1	1.0	3	2014	5	10	6	17.5	43	1	0	0	1802	0.464722222	0.1397222219999999	0.12	0.0	0.127777778	0.0	0	0.093888889	1.5	0.29	0.0	0.1331359999999999
57637	12368	1	1	1	5	6	1	1.0	3	2014	5	10	6	11.66666667	47	1	1	0	388	0.099444444	0.041111111	0.049722222	0.0	0.06	0.0	0	0.036666667	1.5	0.07	0.0	0.1212119999999999
57651	12373	0	1	4	3	1	5	0.0	3	2014	5	11	7	19.75	68	0	1	2	4040	0.981944444	0.3	0.092777778	0.0	0.222222222	0.0	0	0.150555556	0.0	0.61	0.0	0.0867159
57659	12376	0	2	3	3	6	1	1.0	3	2014	5	11	7	17.16666667	54	1	0	0	1615	0.3702777779999999	0.115833333	0.051388889	0.0	0.148333333	0.0	0	0.1197222219999999	1.5	0.28	0.0	0.296984
57664	12377	0	0	1	3	6	1	1.0	3	2014	5	11	7	14.5	25	1	0	0	1038	0.268611111	0.111944444	0.2213888889999999	0.0	0.0175	0.0	0	0.1075	1.5	0.23	0.0	0.211886
57671	12378	2	1	4	3	1	5	0.0	3	2014	5	11	7	19.75	10	1	0	2	1052	0.369444444	0.113333333	0.091111111	0.0	0.2166666669999999	0.0	0	0.100277778	0.0	0.27	0.0	0.260388
57733	12394	0	0	3	3	6	1	1.0	3	2014	5	12	1	11.0	30	1	0	0	5759	1.1825	0.406388889	0.075555556	0.0	0.283333333	0.0	0	0.256388889	1.5	0.75	0.0	0.231853
57746	12399	0	1	1	5	6	5	0.0	3	2014	5	12	1	11.5	72	1	0	0	508	0.135833333	0.063055556	0.095555556	0.0	0.047777778	0.0	0	0.056111111	0.0	0.13	0.0	0.40099
57795	12409	0	2	4	4	1	1	1.0	3	2014	5	13	2	15.0	26	1	1	1	5080	1.161666667	0.317222222	0.153888889	0.316666667	0.0	0.0	0	0.2525	1.5	0.92	0.0	0.20462
57870	12419	0	2	3	5	6	1	1.0	3	2014	5	13	2	9.166666667	37	1	0	0	14171	3.362222222	0.96	0.2394444439999999	0.5166666670000001	0.0	0.0	0	0.6647222220000001	4.7	2.14	0.0	0.421229
